"TOA5","Carmel Valley","CR800","39464","CR800.Std.29","CPU:SWM1000SP_Hach950_rev4.CR8","11767","daily"
"TIMESTAMP","RECORD","BatVolts_Min","flow_950_Tot","rain_Tot"
"TS","RN","volts","cfs","inches"
"","","Min","Tot","Tot"
"2016-12-11 13:00:00",1295,12.73,1939.168,0
"2016-12-11 14:00:00",1296,12.68,1939.168,0
"2016-12-11 15:00:00",1297,12.64,1939.168,0
"2016-12-11 16:00:00",1298,12.62,1939.168,0
"2016-12-11 17:00:00",1299,12.6,1939.168,0
"2016-12-11 18:00:00",1300,12.57,1939.168,0
"2016-12-11 19:00:00",1301,12.56,1939.168,0
"2016-12-11 20:00:00",1302,12.54,1939.168,0
"2016-12-11 21:00:00",1303,12.53,1939.168,0
"2016-12-11 22:00:00",1304,12.52,1939.168,0
"2016-12-11 23:00:00",1305,12.51,1939.168,0
"2016-12-12 00:00:00",1306,12.5,1939.168,0
"2016-12-12 01:00:00",1307,12.5,1939.168,0
"2016-12-12 02:00:00",1308,12.49,1939.168,0
"2016-12-12 03:00:00",1309,12.49,1939.168,0
"2016-12-12 04:00:00",1310,12.49,1939.168,0
"2016-12-12 05:00:00",1311,12.49,1939.168,0
"2016-12-12 06:00:00",1312,12.49,1939.168,0
"2016-12-12 07:00:00",1313,12.48,1939.168,0
"2016-12-12 08:00:00",1314,12.49,1939.168,0
"2016-12-12 09:00:00",1315,12.51,1939.168,0
"2016-12-12 10:00:00",1316,12.56,1939.168,0
"2016-12-12 11:00:00",1317,12.64,1939.168,0
"2016-12-12 12:00:00",1318,12.63,1939.168,0
"2016-12-12 13:00:00",1319,12.62,1939.168,0
"2016-12-12 14:00:00",1320,12.6,1939.168,0
"2016-12-12 15:00:00",1321,12.58,1939.168,0
"2016-12-12 16:00:00",1322,12.57,1939.168,0
"2016-12-12 17:00:00",1323,12.54,1939.168,0
"2016-12-12 18:00:00",1324,12.53,1939.168,0
"2016-12-12 19:00:00",1325,12.51,1939.168,0
"2016-12-12 20:00:00",1326,12.5,1939.168,0
"2016-12-12 21:00:00",1327,12.5,1939.168,0
"2016-12-12 22:00:00",1328,12.49,1939.168,0
"2016-12-12 23:00:00",1329,12.49,1939.168,0
"2016-12-13 00:00:00",1330,12.48,1939.168,0
"2016-12-13 01:00:00",1331,12.48,1939.168,0
"2016-12-13 02:00:00",1332,12.48,1939.168,0
"2016-12-13 03:00:00",1333,12.47,1939.168,0
"2016-12-13 04:00:00",1334,12.47,1939.168,0
"2016-12-13 05:00:00",1335,12.47,1939.168,0
"2016-12-13 06:00:00",1336,12.46,1939.168,0
"2016-12-13 07:00:00",1337,12.47,1939.168,0
"2016-12-13 08:00:00",1338,12.47,1939.168,0
"2016-12-13 09:00:00",1339,12.5,1939.168,0
"2016-12-13 10:00:00",1340,12.59,1939.168,0
"2016-12-13 11:00:00",1341,12.71,1939.168,0
"2016-12-13 12:00:00",1342,12.71,1939.168,0
"2016-12-13 13:00:00",1343,12.69,1939.168,0
"2016-12-13 14:00:00",1344,12.65,1939.168,0
"2016-12-13 15:00:00",1345,12.63,1939.168,0
"2016-12-13 16:00:00",1346,12.6,1939.168,0
"2016-12-13 17:00:00",1347,12.56,1939.168,0
"2016-12-13 18:00:00",1348,12.55,1939.168,0
"2016-12-13 19:00:00",1349,12.53,1939.168,0
"2016-12-13 20:00:00",1350,12.52,1939.168,0
"2016-12-13 21:00:00",1351,12.5,1939.168,0
"2016-12-13 22:00:00",1352,12.49,1939.168,0
"2016-12-13 23:00:00",1353,12.48,1939.168,0
"2016-12-14 00:00:00",1354,12.48,1939.168,0
"2016-12-14 01:00:00",1355,12.47,1939.168,0
"2016-12-14 02:00:00",1356,12.46,1939.168,0
"2016-12-14 03:00:00",1357,12.46,1939.168,0
"2016-12-14 04:00:00",1358,12.46,1939.168,0
"2016-12-14 05:00:00",1359,12.45,1939.168,0
"2016-12-14 06:00:00",1360,12.45,1939.168,0
"2016-12-14 07:00:00",1361,12.44,1939.168,0
"2016-12-14 08:00:00",1362,12.45,1939.168,0
"2016-12-14 09:00:00",1363,12.49,1939.168,0
"2016-12-14 10:00:00",1364,12.59,1939.168,0
"2016-12-14 11:00:00",1365,12.74,1939.168,0
"2016-12-14 12:00:00",1366,12.65,1939.168,0
"2016-12-14 13:00:00",1367,12.63,1939.168,0
"2016-12-14 14:00:00",1368,12.62,1939.168,0
"2016-12-14 15:00:00",1369,12.62,1939.168,0
"2016-12-14 16:00:00",1370,12.6,1939.168,0
"2016-12-14 17:00:00",1371,12.56,1939.168,0
"2016-12-14 18:00:00",1372,12.54,1939.168,0
"2016-12-14 19:00:00",1373,12.52,1939.168,0
"2016-12-14 20:00:00",1374,12.51,1939.168,0
"2016-12-14 21:00:00",1375,12.49,1939.168,0
"2016-12-14 22:00:00",1376,12.48,1939.168,0
"2016-12-14 23:00:00",1377,12.47,1939.168,0
"2016-12-15 00:00:00",1378,12.47,1939.168,0
"2016-12-15 01:00:00",1379,12.46,1939.168,0
"2016-12-15 02:00:00",1380,12.46,1939.168,0
"2016-12-15 03:00:00",1381,12.45,1939.168,0
"2016-12-15 04:00:00",1382,12.45,1939.168,0
"2016-12-15 05:00:00",1383,12.45,1939.168,0
"2016-12-15 06:00:00",1384,12.44,1939.168,0
"2016-12-15 07:00:00",1385,12.44,1939.168,0
"2016-12-15 08:00:00",1386,12.44,1939.168,0
"2016-12-15 09:00:00",1387,12.44,1939.168,0
"2016-12-15 10:00:00",1388,12.48,1939.168,0
"2016-12-15 11:00:00",1389,12.56,1939.168,0
"2016-12-15 12:00:00",1390,12.65,1939.168,0
"2016-12-15 13:00:00",1391,12.66,1939.168,0
"2016-12-15 14:00:00",1392,12.62,1939.168,0
"2016-12-15 15:00:00",1393,12.6,1939.168,0
"2016-12-15 16:00:00",1394,12.56,1939.168,0
"2016-12-15 17:00:00",1395,12.53,1939.168,0
"2016-12-15 18:00:00",1396,12.51,1939.168,0
"2016-12-15 19:00:00",1397,12.5,1939.168,0
"2016-12-15 20:00:00",1398,12.49,1939.168,0
"2016-12-15 21:00:00",1399,12.48,1939.168,0
"2016-12-15 22:00:00",1400,12.46,1939.168,0
"2016-12-15 23:00:00",1401,12.46,1939.168,0
"2016-12-16 00:00:00",1402,12.45,1939.168,0
"2016-12-16 01:00:00",1403,12.45,1939.168,0
"2016-12-16 02:00:00",1404,12.46,1939.168,0
"2016-12-16 03:00:00",1405,12.45,1939.168,0
"2016-12-16 04:00:00",1406,12.44,1939.168,0
"2016-12-16 05:00:00",1407,12.45,1939.168,0
"2016-12-16 06:00:00",1408,12.44,1939.168,0
"2016-12-16 07:00:00",1409,12.44,1939.168,0
"2016-12-16 08:00:00",1410,12.44,1939.168,0
"2016-12-16 09:00:00",1411,12.44,1939.168,0
"2016-12-16 10:00:00",1412,12.46,1939.168,0
"2016-12-16 11:00:00",1413,12.48,1939.168,0
"2016-12-16 12:00:00",1414,12.5,1939.168,0
"2016-12-16 13:00:00",1415,12.49,1939.168,0
"2016-12-16 14:00:00",1416,12.48,1939.168,0
"2016-12-16 15:00:00",1417,12.5,1939.168,0
"2016-12-16 16:00:00",1418,12.47,1939.168,0
"2016-12-16 17:00:00",1419,12.45,1939.168,0
"2016-12-16 18:00:00",1420,12.44,1939.168,0
"2016-12-16 19:00:00",1421,12.44,1939.168,0
"2016-12-16 20:00:00",1422,12.43,1939.168,0
"2016-12-16 21:00:00",1423,12.43,1939.168,0
"2016-12-16 22:00:00",1424,12.43,1939.168,0
"2016-12-16 23:00:00",1425,12.43,1939.168,0
"2016-12-17 00:00:00",1426,12.43,1939.168,0
"2016-12-17 01:00:00",1427,12.43,1939.168,0
"2016-12-17 02:00:00",1428,12.43,1939.168,0
"2016-12-17 03:00:00",1429,12.42,1939.168,0
"2016-12-17 04:00:00",1430,12.42,1939.168,0
"2016-12-17 05:00:00",1431,12.42,1939.168,0
"2016-12-17 06:00:00",1432,12.41,1939.168,0
"2016-12-17 07:00:00",1433,12.41,1939.168,0
"2016-12-17 08:00:00",1434,12.42,1939.168,0
"2016-12-17 09:00:00",1435,12.47,1939.168,0
"2016-12-17 10:00:00",1436,12.6,1939.168,0
"2016-12-17 11:00:00",1437,12.75,1939.168,0
"2016-12-17 12:00:00",1438,12.64,1939.168,0
"2016-12-17 13:00:00",1439,12.6,1939.168,0
"2016-12-17 14:00:00",1440,12.56,1939.168,0
"2016-12-17 15:00:00",1441,12.54,1939.168,0
"2016-12-17 16:00:00",1442,12.52,1939.168,0
"2016-12-17 17:00:00",1443,12.49,1939.168,0
"2016-12-17 18:00:00",1444,12.48,1939.168,0
"2016-12-17 19:00:00",1445,12.46,1939.168,0
"2016-12-17 20:00:00",1446,12.44,1939.168,0
"2016-12-17 21:00:00",1447,12.43,1939.168,0
"2016-12-17 22:00:00",1448,12.42,1939.168,0
"2016-12-17 23:00:00",1449,12.41,1939.168,0
"2016-12-18 00:00:00",1450,12.41,1939.168,0
"2016-12-18 01:00:00",1451,12.4,1939.168,0
"2016-12-18 02:00:00",1452,12.4,1939.168,0
"2016-12-18 03:00:00",1453,12.4,1939.168,0
"2016-12-18 04:00:00",1454,12.39,1939.168,0
"2016-12-18 05:00:00",1455,12.39,1939.168,0
"2016-12-18 06:00:00",1456,12.39,1939.168,0
"2016-12-18 07:00:00",1457,12.39,1939.168,0
"2016-12-18 08:00:00",1458,12.39,1939.168,0
"2016-12-18 09:00:00",1459,12.46,1939.168,0
"2016-12-18 10:00:00",1460,12.61,1939.168,0
"2016-12-18 11:00:00",1461,12.8,1939.168,0
"2016-12-18 12:00:00",1462,12.65,1939.168,0
"2016-12-18 13:00:00",1463,12.6,1939.168,0
"2016-12-18 14:00:00",1464,12.56,1939.168,0
"2016-12-18 15:00:00",1465,12.53,1939.168,0
"2016-12-18 16:00:00",1466,12.51,1939.168,0
"2016-12-18 17:00:00",1467,12.49,1939.168,0
"2016-12-18 18:00:00",1468,12.47,1939.168,0
"2016-12-18 19:00:00",1469,12.44,1939.168,0
"2016-12-18 20:00:00",1470,12.43,1939.168,0
"2016-12-18 21:00:00",1471,12.42,1939.168,0
"2016-12-18 22:00:00",1472,12.41,1939.168,0
"2016-12-18 23:00:00",1473,12.4,1939.168,0
"2016-12-19 00:00:00",1474,12.39,1939.168,0
"2016-12-19 01:00:00",1475,12.39,1939.168,0
"2016-12-19 02:00:00",1476,12.39,1939.168,0
"2016-12-19 03:00:00",1477,12.38,1939.168,0
"2016-12-19 04:00:00",1478,12.38,1939.168,0
"2016-12-19 05:00:00",1479,12.37,1939.168,0
"2016-12-19 06:00:00",1480,12.37,1939.168,0
"2016-12-19 07:00:00",1481,12.36,1939.168,0
"2016-12-19 08:00:00",1482,12.36,1939.168,0
"2016-12-19 09:00:00",1483,12.44,1939.168,0
"2016-12-19 10:00:00",1484,12.61,1939.168,0
"2016-12-19 11:00:00",1485,12.81,1939.168,0
"2016-12-19 12:00:00",1486,12.65,1939.168,0
"2016-12-19 13:00:00",1487,12.6,1939.168,0
"2016-12-19 14:00:00",1488,12.56,1939.168,0
"2016-12-19 15:00:00",1489,12.53,1939.168,0
"2016-12-19 16:00:00",1490,12.5,1939.168,0
"2016-12-19 17:00:00",1491,12.48,1939.168,0
"2016-12-19 18:00:00",1492,12.47,1939.168,0
"2016-12-19 19:00:00",1493,12.44,1939.168,0
"2016-12-19 20:00:00",1494,12.43,1939.168,0
"2016-12-19 21:00:00",1495,12.42,1939.168,0
"2016-12-19 22:00:00",1496,12.41,1939.168,0
"2016-12-19 23:00:00",1497,12.4,1939.168,0
"2016-12-20 00:00:00",1498,12.39,1939.168,0
"2016-12-20 01:00:00",1499,12.39,1939.168,0
"2016-12-20 02:00:00",1500,12.39,1939.168,0
"2016-12-20 03:00:00",1501,12.38,1939.168,0
"2016-12-20 04:00:00",1502,12.38,1939.168,0
"2016-12-20 05:00:00",1503,12.38,1939.168,0
"2016-12-20 06:00:00",1504,12.37,1939.168,0
"2016-12-20 07:00:00",1505,12.37,1939.168,0
"2016-12-20 08:00:00",1506,12.38,1939.168,0
"2016-12-20 09:00:00",1507,12.4,1939.168,0
"2016-12-20 10:00:00",1508,12.46,1939.168,0
"2016-12-20 11:00:00",1509,12.63,1939.168,0
"2016-12-20 12:00:00",1510,12.64,1939.168,0
"2016-12-20 13:00:00",1511,12.59,1939.168,0
"2016-12-20 14:00:00",1512,12.55,1939.168,0
"2016-12-20 15:00:00",1513,12.52,1939.168,0
"2016-12-20 16:00:00",1514,12.5,1939.168,0
"2016-12-20 17:00:00",1515,12.47,1939.168,0
"2016-12-20 18:00:00",1516,12.45,1939.168,0
"2016-12-20 19:00:00",1517,12.43,1939.168,0
"2016-12-20 20:00:00",1518,12.43,1939.168,0
"2016-12-20 21:00:00",1519,12.42,1939.168,0
"2016-12-20 22:00:00",1520,12.41,1939.168,0
"2016-12-20 23:00:00",1521,12.41,1939.168,0
"2016-12-21 00:00:00",1522,12.41,1939.168,0
"2016-12-21 01:00:00",1523,12.41,1939.168,0
"2016-12-21 02:00:00",1524,12.41,1939.168,0
"2016-12-21 03:00:00",1525,12.41,1939.168,0
"2016-12-21 04:00:00",1526,12.4,1939.168,0
"2016-12-21 05:00:00",1527,12.4,1939.168,0
"2016-12-21 06:00:00",1528,12.4,1939.168,0
"2016-12-21 07:00:00",1529,12.41,1939.168,0
"2016-12-21 08:00:00",1530,12.4,1939.168,0
"2016-12-21 09:00:00",1531,12.41,1939.168,0
"2016-12-21 10:00:00",1532,12.42,1939.168,0
"2016-12-21 11:00:00",1533,12.45,1939.168,0
"2016-12-21 12:00:00",1534,12.47,1939.168,0
"2016-12-21 13:00:00",1535,12.52,1939.168,0
"2016-12-21 14:00:00",1536,12.56,1939.168,0
"2016-12-21 15:00:00",1537,12.54,1939.168,0
"2016-12-21 16:00:00",1538,12.52,1939.168,0
"2016-12-21 17:00:00",1539,12.48,1939.168,0
"2016-12-21 18:00:00",1540,12.46,1939.168,0
"2016-12-21 19:00:00",1541,12.45,1939.168,0
"2016-12-21 20:00:00",1542,12.43,1939.168,0
"2016-12-21 21:00:00",1543,12.43,1939.168,0
"2016-12-21 22:00:00",1544,12.42,1939.168,0
"2016-12-21 23:00:00",1545,12.41,1939.168,0
"2016-12-22 00:00:00",1546,12.41,1939.168,0
"2016-12-22 01:00:00",1547,12.41,1939.168,0
"2016-12-22 02:00:00",1548,12.41,1939.168,0
"2016-12-22 03:00:00",1549,12.4,1939.168,0
"2016-12-22 04:00:00",1550,12.41,1939.168,0
"2016-12-22 05:00:00",1551,12.41,1939.168,0
"2016-12-22 06:00:00",1552,12.4,1939.168,0
"2016-12-22 07:00:00",1553,12.41,1939.168,0
"2016-12-22 08:00:00",1554,12.4,1939.168,0
"2016-12-22 09:00:00",1555,12.39,1939.168,0
"2016-12-22 10:00:00",1556,12.4,1939.168,0
"2016-12-22 11:00:00",1557,12.43,1939.168,0
"2016-12-22 12:00:00",1558,12.46,1939.168,0
"2016-12-22 13:00:00",1559,12.46,1939.168,0
