"TOA5","Carroll Canyon","CR800","39466","CR800.Std.29","CPU:SWM1000SP_Hach950_rev4.CR8","11767","daily"
"TIMESTAMP","RECORD","BatVolts_Min","flow_950_Tot","rain_Tot"
"TS","RN","volts","cfs","inches"
"","","Min","Tot","Tot"
"2016-11-23 17:00:00",894,12.73,852.9301,0
"2016-11-23 18:00:00",895,12.69,832.8055,0
"2016-11-23 19:00:00",896,12.62,829.1329,0
"2016-11-23 20:00:00",897,12.6,851.399,0
"2016-11-23 21:00:00",898,12.58,823.0508,0
"2016-11-23 22:00:00",899,12.57,827.2691,0
"2016-11-23 23:00:00",900,12.56,835.2662,0
"2016-11-24 00:00:00",901,12.55,826.9176,0
"2016-11-24 01:00:00",902,12.55,822.0748,0
"2016-11-24 02:00:00",903,12.54,848.624,0
"2016-11-24 03:00:00",904,12.54,844.8451,0
"2016-11-24 04:00:00",905,12.54,842.6481,0
"2016-11-24 05:00:00",906,12.53,836.2329,0
"2016-11-24 06:00:00",907,12.53,865.7137,0
"2016-11-24 07:00:00",908,12.53,865.8106,0
"2016-11-24 08:00:00",909,12.57,859.7008,0
"2016-11-24 09:00:00",910,12.97,864.4834,0
"2016-11-24 10:00:00",911,12.96,864.201,0
"2016-11-24 11:00:00",912,12.97,855.7329,0
"2016-11-24 12:00:00",913,13,838.2354,0
"2016-11-24 13:00:00",914,12.99,856.075,0
"2016-11-24 14:00:00",915,12.88,840.4418,0
"2016-11-24 15:00:00",916,12.81,849.8543,0
"2016-11-24 16:00:00",917,12.79,846.6027,0
"2016-11-24 17:00:00",918,12.73,835.442,0
"2016-11-24 18:00:00",919,12.68,829.554,0
"2016-11-24 19:00:00",920,12.65,830.0813,0
"2016-11-24 20:00:00",921,12.62,821.9084,0
"2016-11-24 21:00:00",922,12.59,824.457,0
"2016-11-24 22:00:00",923,12.57,827.0055,0
"2016-11-24 23:00:00",924,12.56,823.0509,0
"2016-11-25 00:00:00",925,12.55,807.7598,0
"2016-11-25 01:00:00",926,12.54,809.5173,0
"2016-11-25 02:00:00",927,12.53,827.5328,0
"2016-11-25 03:00:00",928,12.52,811.978,0
"2016-11-25 04:00:00",929,12.52,802.7506,0
"2016-11-25 05:00:00",930,12.51,811.8022,0
"2016-11-25 06:00:00",931,12.51,831.751,0
"2016-11-25 07:00:00",932,12.5,842.2966,0
"2016-11-25 08:00:00",933,12.56,835.6083,0
"2016-11-25 09:00:00",934,12.99,828.1385,0
"2016-11-25 10:00:00",935,12.97,813.9114,0
"2016-11-25 11:00:00",936,13,831.4874,0
"2016-11-25 12:00:00",937,13,836.2328,0
"2016-11-25 13:00:00",938,13,820.9418,0
"2016-11-25 14:00:00",939,12.89,802.5748,0
"2016-11-25 15:00:00",940,12.81,809.4295,0
"2016-11-25 16:00:00",941,12.78,801.9597,0
"2016-11-25 17:00:00",942,12.72,783.7685,0
"2016-11-25 18:00:00",943,12.68,789.9201,0
"2016-11-25 19:00:00",944,12.63,798.8839,0
"2016-11-25 20:00:00",945,12.6,791.1505,0
"2016-11-25 21:00:00",946,12.56,787.5474,0
"2016-11-25 22:00:00",947,12.55,778.0563,0
"2016-11-25 23:00:00",948,12.54,787.7231,0
"2016-11-26 00:00:00",949,12.53,781.6594,0
"2016-11-26 01:00:00",950,12.53,801.696,0
"2016-11-26 02:00:00",951,12.52,801.0809,0
"2016-11-26 03:00:00",952,12.52,784.6473,0
"2016-11-26 04:00:00",953,12.51,781.923,0
"2016-11-26 05:00:00",954,12.5,822.6993,0
"2016-11-26 06:00:00",955,12.5,826.0388,0
"2016-11-26 07:00:00",956,12.49,809.6931,0
"2016-11-26 08:00:00",957,12.49,814.9659,0
"2016-11-26 09:00:00",958,12.55,815.8447,0
"2016-11-26 10:00:00",959,12.57,818.0417,0
"2016-11-26 11:00:00",960,12.52,785.7018,0
"2016-11-26 12:00:00",961,12.59,770.3229,0
"2016-11-26 13:00:00",962,12.71,781.5715,0
"2016-11-26 14:00:00",963,12.73,773.2229,0
"2016-11-26 15:00:00",964,12.61,771.1138,0
"2016-11-26 16:00:00",965,12.36,3877.656,0
"2016-11-26 17:00:00",966,12.34,12796.84,0
"2016-11-26 18:00:00",967,12.34,12324.59,0
"2016-11-26 19:00:00",968,12.35,13937.78,0
"2016-11-26 20:00:00",969,12.35,10214.3,0
"2016-11-26 21:00:00",970,12.34,4704.927,0
"2016-11-26 22:00:00",971,12.35,6043.14,0
"2016-11-26 23:00:00",972,12.35,12239.27,0
"2016-11-27 00:00:00",973,12.34,21340.91,0
"2016-11-27 01:00:00",974,12.35,32899.84,0
"2016-11-27 02:00:00",975,12.35,34707.96,0
"2016-11-27 03:00:00",976,12.34,19248.97,0
"2016-11-27 04:00:00",977,12.36,10678.08,0
"2016-11-27 05:00:00",978,12.36,6699.734,0
"2016-11-27 06:00:00",979,12.36,4566.67,0
"2016-11-27 07:00:00",980,12.36,3230.354,0
"2016-11-27 08:00:00",981,12.36,2503.905,0
"2016-11-27 09:00:00",982,12.36,2072.416,0
"2016-11-27 10:00:00",983,12.37,2660.771,0
"2016-11-27 11:00:00",984,12.44,9558.422,0
"2016-11-27 12:00:00",985,12.42,29623.04,0
"2016-11-27 13:00:00",986,12.54,23002.33,0
"2016-11-27 14:00:00",987,12.46,12930.48,0
"2016-11-27 15:00:00",988,12.38,8044.375,0
"2016-11-27 16:00:00",989,12.38,7263.937,0
"2016-11-27 17:00:00",990,12.37,5205.122,0
"2016-11-27 18:00:00",991,12.37,4063.515,0
"2016-11-27 19:00:00",992,12.37,2992.061,0
"2016-11-27 20:00:00",993,12.37,2418.012,0
"2016-11-27 21:00:00",994,12.38,1991.733,0
"2016-11-27 22:00:00",995,12.38,1728.342,0
"2016-11-27 23:00:00",996,12.38,1362.844,0
"2016-11-28 00:00:00",997,12.36,1279.99,0
"2016-11-28 01:00:00",998,12.37,1206.56,0
"2016-11-28 02:00:00",999,12.36,1122.125,0
"2016-11-28 03:00:00",1000,12.36,1042.061,0
"2016-11-28 04:00:00",1001,12.36,1034.803,0
"2016-11-28 05:00:00",1002,12.35,1006.703,0
"2016-11-28 06:00:00",1003,12.35,1002.623,0
"2016-11-28 07:00:00",1004,12.35,961.0745,0
"2016-11-28 08:00:00",1005,12.35,938.5954,0
"2016-11-28 09:00:00",1006,12.59,936.6714,0
"2016-11-28 10:00:00",1007,12.65,940.2288,0
"2016-11-28 11:00:00",1008,12.69,932.3229,0
"2016-11-28 12:00:00",1009,12.7,922.6006,0
"2016-11-28 13:00:00",1010,12.89,902.1932,0
"2016-11-28 14:00:00",1011,12.8,896.3982,0
"2016-11-28 15:00:00",1012,12.71,896.4808,0
"2016-11-28 16:00:00",1013,12.63,875.7361,0
"2016-11-28 17:00:00",1014,12.6,861.1533,0
"2016-11-28 18:00:00",1015,12.56,888.2893,0
"2016-11-28 19:00:00",1016,12.55,899.8572,0
"2016-11-28 20:00:00",1017,12.54,1094.207,0
"2016-11-28 21:00:00",1018,12.53,1327.01,0
"2016-11-28 22:00:00",1019,12.53,1161.83,0
"2016-11-28 23:00:00",1020,12.52,1042.506,0
"2016-11-29 00:00:00",1021,12.52,1057.175,0
"2016-11-29 01:00:00",1022,12.52,978.6146,0
"2016-11-29 02:00:00",1023,12.52,963.2817,0
"2016-11-29 03:00:00",1024,12.5,938.262,0
"2016-11-29 04:00:00",1025,12.5,902.3265,0
"2016-11-29 05:00:00",1026,12.5,890.6345,0
"2016-11-29 06:00:00",1027,12.49,878.0115,0
"2016-11-29 07:00:00",1028,12.5,885.1301,0
"2016-11-29 08:00:00",1029,12.53,886.2399,0
"2016-11-29 09:00:00",1030,12.81,871.9251,0
"2016-11-29 10:00:00",1031,12.8,861.5327,0
"2016-11-29 11:00:00",1032,12.82,862.9481,0
"2016-11-29 12:00:00",1033,12.82,865.3993,0
"2016-11-29 13:00:00",1034,12.86,854.114,0
"2016-11-29 14:00:00",1035,12.78,852.2271,0
"2016-11-29 15:00:00",1036,12.72,838.9478,0
"2016-11-29 16:00:00",1037,12.68,853.7996,0
"2016-11-29 17:00:00",1038,12.64,845.8024,0
"2016-11-29 18:00:00",1039,12.61,843.2539,0
"2016-11-29 19:00:00",1040,12.57,844.3964,0
"2016-11-29 20:00:00",1041,12.55,846.0661,0
"2016-11-29 21:00:00",1042,12.53,841.1542,0
"2016-11-29 22:00:00",1043,12.52,810.8356,0
"2016-11-29 23:00:00",1044,12.52,817.866,0
"2016-11-30 00:00:00",1045,12.5,810.484,0
"2016-11-30 01:00:00",1046,12.5,813.3841,0
"2016-11-30 02:00:00",1047,12.5,819.272,0
"2016-11-30 03:00:00",1048,12.48,812.7689,0
"2016-11-30 04:00:00",1049,12.48,811.4507,0
"2016-11-30 05:00:00",1050,12.48,804.0688,0
"2016-11-30 06:00:00",1051,12.48,820.9418,0
"2016-11-30 07:00:00",1052,12.47,827.1813,0
"2016-11-30 08:00:00",1053,12.52,826.3903,0
"2016-11-30 09:00:00",1054,12.84,825.0721,0
"2016-11-30 10:00:00",1055,12.82,814.2629,0
"2016-11-30 11:00:00",1056,12.85,828.7631,0
"2016-11-30 12:00:00",1057,12.85,834.8268,0
"2016-11-30 13:00:00",1058,12.88,829.2025,0
"2016-11-30 14:00:00",1059,12.8,820.766,0
"2016-11-30 15:00:00",1060,12.73,830.5207,0
"2016-11-30 16:00:00",1061,12.69,815.7568,0
"2016-11-30 17:00:00",1062,12.65,800.3778,0
"2016-11-30 18:00:00",1063,12.61,824.1055,0
"2016-11-30 19:00:00",1064,12.57,803.9809,0
"2016-11-30 20:00:00",1065,12.55,826.5661,0
"2016-11-30 21:00:00",1066,12.52,815.1417,0
"2016-11-30 22:00:00",1067,12.51,818.4811,0
"2016-11-30 23:00:00",1068,12.51,819.0084,0
"2016-12-01 00:00:00",1069,12.5,811.1871,0
"2016-12-01 01:00:00",1070,12.49,819.6235,0
"2016-12-01 02:00:00",1071,12.48,836.8387,0
"2016-12-01 03:00:00",1072,12.48,829.9055,0
"2016-12-01 04:00:00",1073,12.48,838.342,0
"2016-12-01 05:00:00",1074,12.48,834.4753,0
"2016-12-01 06:00:00",1075,12.47,834.739,0
"2016-12-01 07:00:00",1076,12.48,849.1512,0
"2016-12-01 08:00:00",1077,12.51,854.6689,0
"2016-12-01 09:00:00",1078,12.78,858.4478,0
"2016-12-01 10:00:00",1079,12.81,873.9089,0
"2016-12-01 11:00:00",1080,12.82,870.2648,0
"2016-12-01 12:00:00",1081,12.84,857.2866,0
"2016-12-01 13:00:00",1082,12.88,851.1534,0
"2016-12-01 14:00:00",1083,12.79,874.1635,0
"2016-12-01 15:00:00",1084,12.73,882.734,0
"2016-12-01 16:00:00",1085,12.68,873.4562,0
"2016-12-01 17:00:00",1086,12.63,866.5738,0
"2016-12-01 18:00:00",1087,12.6,855.4505,0
"2016-12-01 19:00:00",1088,12.57,837.7269,0
"2016-12-01 20:00:00",1089,12.54,810.484,0
"2016-12-01 21:00:00",1090,12.53,834.5632,0
"2016-12-01 22:00:00",1091,12.52,838.9478,0
"2016-12-01 23:00:00",1092,12.51,826.3903,0
"2016-12-02 00:00:00",1093,12.5,811.3629,0
"2016-12-02 01:00:00",1094,12.5,827.6206,0
"2016-12-02 02:00:00",1095,12.5,835.8813,0
"2016-12-02 03:00:00",1096,12.49,849.8543,0
"2016-12-02 04:00:00",1097,12.5,832.9813,0
"2016-12-02 05:00:00",1098,12.48,839.9238,0
"2016-12-02 06:00:00",1099,12.49,816.8993,0
"2016-12-02 07:00:00",1100,12.48,826.4782,0
"2016-12-02 08:00:00",1101,12.53,832.1623,0
"2016-12-02 09:00:00",1102,12.74,826.9176,0
"2016-12-02 10:00:00",1103,12.75,835.1689,0
"2016-12-02 11:00:00",1104,12.78,834.8174,0
"2016-12-02 12:00:00",1105,12.78,828.2358,0
"2016-12-02 13:00:00",1106,12.86,847.9116,0
"2016-12-02 14:00:00",1107,12.77,809.1658,0
"2016-12-02 15:00:00",1108,12.71,810.8356,0
"2016-12-02 16:00:00",1109,12.66,839.1329,0
"2016-12-02 17:00:00",1110,12.62,817.1629,0
"2016-12-02 18:00:00",1111,12.59,822.6993,0
"2016-12-02 19:00:00",1112,12.56,765.3043,0
"2016-12-02 20:00:00",1113,12.54,783.3795,0
"2016-12-02 21:00:00",1114,12.52,781.6407,0
"2016-12-02 22:00:00",1115,12.5,783.671,0
"2016-12-02 23:00:00",1116,12.5,776.6593,0
"2016-12-03 00:00:00",1117,12.49,775.3918,0
"2016-12-03 01:00:00",1118,12.49,762.3627,0
"2016-12-03 02:00:00",1119,12.47,832.7775,0
"2016-12-03 03:00:00",1120,12.47,816.4599,0
"2016-12-03 04:00:00",1121,12.47,809.2947,0
"2016-12-03 05:00:00",1122,12.46,840.437,0
"2016-12-03 06:00:00",1123,12.45,829.6092,0
"2016-12-03 07:00:00",1124,12.45,810.183,0
"2016-12-03 08:00:00",1125,12.5,832.9672,0
"2016-12-03 09:00:00",1126,12.81,808.4719,0
"2016-12-03 10:00:00",1127,12.78,802.6395,0
"2016-12-03 11:00:00",1128,12.82,831.6069,0
"2016-12-03 12:00:00",1129,12.82,841.6944,0
"2016-12-03 13:00:00",1130,12.88,851.6526,0
"2016-12-03 14:00:00",1131,12.78,816.0295,0
"2016-12-03 15:00:00",1132,12.73,843.1192,0
"2016-12-03 16:00:00",1133,12.68,824.7804,0
"2016-12-03 17:00:00",1134,12.64,827.3289,0
"2016-12-03 18:00:00",1135,12.59,825.3768,0
"2016-12-03 19:00:00",1136,12.56,809.0779,0
"2016-12-03 20:00:00",1137,12.54,824.2719,0
"2016-12-03 21:00:00",1138,12.51,812.5052,0
"2016-12-03 22:00:00",1139,12.5,822.5236,0
"2016-12-03 23:00:00",1140,12.49,787.2837,0
"2016-12-04 00:00:00",1141,12.49,816.099,0
"2016-12-04 01:00:00",1142,12.48,812.5052,0
"2016-12-04 02:00:00",1143,12.47,810.9234,0
"2016-12-04 03:00:00",1144,12.47,802.6627,0
"2016-12-04 04:00:00",1145,12.46,806.2471,0
"2016-12-04 05:00:00",1146,12.45,840.0527,0
"2016-12-04 06:00:00",1147,12.44,829.281,0
"2016-12-04 07:00:00",1148,12.45,836.1262,0
"2016-12-04 08:00:00",1149,12.5,841.0569,0
"2016-12-04 09:00:00",1150,12.8,836.3899,0
"2016-12-04 10:00:00",1151,12.78,842.9024,0
"2016-12-04 11:00:00",1152,12.81,818.5503,0
"2016-12-04 12:00:00",1153,12.83,842.4395,0
"2016-12-04 13:00:00",1154,12.88,835.4097,0
"2016-12-04 14:00:00",1155,12.78,802.3987,0
"2016-12-04 15:00:00",1156,12.72,835.4507,0
"2016-12-04 16:00:00",1157,12.67,811.7928,0
"2016-12-04 17:00:00",1158,12.63,820.0068,0
"2016-12-04 18:00:00",1159,12.6,800.3591,0
"2016-12-04 19:00:00",1160,12.55,802.8291,0
"2016-12-04 20:00:00",1161,12.54,806.9688,0
"2016-12-04 21:00:00",1162,12.52,831.9865,0
"2016-12-04 22:00:00",1163,12.5,824.887,0
"2016-12-04 23:00:00",1164,12.5,802.8198,0
"2016-12-05 00:00:00",1165,12.48,803.4443,0
"2016-12-05 01:00:00",1166,12.48,811.5984,0
"2016-12-05 02:00:00",1167,12.47,797.977,0
"2016-12-05 03:00:00",1168,12.47,810.7477,0
"2016-12-05 04:00:00",1169,12.47,820.1227,0
"2016-12-05 05:00:00",1170,12.47,817.6722,0
"2016-12-05 06:00:00",1171,12.47,815.7659,0
"2016-12-05 07:00:00",1172,12.47,823.0228,0
"2016-12-05 08:00:00",1173,12.48,840.0483,0
"2016-12-05 09:00:00",1174,12.65,834.2534,0
"2016-12-05 10:00:00",1175,12.71,818.3564,0
"2016-12-05 11:00:00",1176,12.73,836.4594,0
"2016-12-05 12:00:00",1177,12.82,889.6375,0
"2016-12-05 13:00:00",1178,12.85,872.1667,0
"2016-12-05 14:00:00",1179,12.8,874.6133,0
"2016-12-05 15:00:00",1180,12.71,880.9553,0
"2016-12-05 16:00:00",1181,12.66,822.2836,0
"2016-12-05 17:00:00",1182,12.61,828.985,0
"2016-12-05 18:00:00",1183,12.57,859.0916,0
"2016-12-05 19:00:00",1184,12.53,817.6207,0
"2016-12-05 20:00:00",1185,12.51,823.943,0
"2016-12-05 21:00:00",1186,12.5,826.2837,0
"2016-12-05 22:00:00",1187,12.5,812.2649,0
"2016-12-05 23:00:00",1188,12.49,848.2632,0
"2016-12-06 00:00:00",1189,12.48,817.4499,0
"2016-12-06 01:00:00",1190,12.47,828.4387,0
"2016-12-06 02:00:00",1191,12.48,829.808,0
"2016-12-06 03:00:00",1192,12.47,858.4934,0
"2016-12-06 04:00:00",1193,12.47,893.3046,0
"2016-12-06 05:00:00",1194,12.47,876.478,0
"2016-12-06 06:00:00",1195,12.47,883.3365,0
"2016-12-06 07:00:00",1196,12.47,884.1834,0
"2016-12-06 08:00:00",1197,12.48,869.2568,0
"2016-12-06 09:00:00",1198,12.52,870.6257,0
"2016-12-06 10:00:00",1199,12.6,852.1063,0
"2016-12-06 11:00:00",1200,12.63,856.9116,0
"2016-12-06 12:00:00",1201,12.62,908.46,0
"2016-12-06 13:00:00",1202,12.66,875.8849,0
"2016-12-06 14:00:00",1203,12.63,850.8995,0
"2016-12-06 15:00:00",1204,12.61,850.2843,0
"2016-12-06 16:00:00",1205,12.56,856.4359,0
"2016-12-06 17:00:00",1206,12.52,852.7543,0
"2016-12-06 18:00:00",1207,12.5,863.7897,0
"2016-12-06 19:00:00",1208,12.48,845.8903,0
"2016-12-06 20:00:00",1209,12.49,846.9542,0
"2016-12-06 21:00:00",1210,12.48,840.0996,0
"2016-12-06 22:00:00",1211,12.48,834.1929,0
"2016-12-06 23:00:00",1212,12.48,850.7237,0
"2016-12-07 00:00:00",1213,12.47,851.6025,0
"2016-12-07 01:00:00",1214,12.48,866.0148,0
"2016-12-07 02:00:00",1215,12.48,839.5443,0
"2016-12-07 03:00:00",1216,12.47,856.1442,0
"2016-12-07 04:00:00",1217,12.47,847.4719,0
"2016-12-07 05:00:00",1218,12.47,862.0408,0
"2016-12-07 06:00:00",1219,12.47,862.3139,0
"2016-12-07 07:00:00",1220,12.47,867.3557,0
"2016-12-07 08:00:00",1221,12.47,879.4686,0
"2016-12-07 09:00:00",1222,12.51,887.0645,0
"2016-12-07 10:00:00",1223,12.61,907.0782,0
"2016-12-07 11:00:00",1224,12.66,890.6624,0
"2016-12-07 12:00:00",1225,12.64,878.3035,0
"2016-12-07 13:00:00",1226,12.65,880.6162,0
"2016-12-07 14:00:00",1227,12.62,871.9578,0
"2016-12-07 15:00:00",1228,12.56,867.1751,0
"2016-12-07 16:00:00",1229,12.53,858.1559,0
"2016-12-07 17:00:00",1230,12.49,831.3066,0
"2016-12-07 18:00:00",1231,12.48,855.8712,0
"2016-12-07 19:00:00",1232,12.48,842.4349,0
"2016-12-07 20:00:00",1233,12.48,855.6166,0
"2016-12-07 21:00:00",1234,12.47,861.1158,0
"2016-12-07 22:00:00",1235,12.47,846.4774,0
"2016-12-07 23:00:00",1236,12.46,869.5242,0
"2016-12-08 00:00:00",1237,12.46,869.9966,0
"2016-12-08 01:00:00",1238,12.45,876.2452,0
"2016-12-08 02:00:00",1239,12.45,858.6096,0
"2016-12-08 03:00:00",1240,12.45,854.9459,0
"2016-12-08 04:00:00",1241,12.45,871.0418,0
"2016-12-08 05:00:00",1242,12.44,910.2971,0
"2016-12-08 06:00:00",1243,12.44,922.0457,0
"2016-12-08 07:00:00",1244,12.44,901.8929,0
"2016-12-08 08:00:00",1245,12.45,908.7851,0
"2016-12-08 09:00:00",1246,12.65,931.3583,0
"2016-12-08 10:00:00",1247,12.68,915.5574,0
"2016-12-08 11:00:00",1248,12.69,917.8042,0
"2016-12-08 12:00:00",1249,12.74,914.604,0
"2016-12-08 13:00:00",1250,12.81,909.3117,0
"2016-12-08 14:00:00",1251,12.72,908.1321,0
"2016-12-08 15:00:00",1252,12.68,895.963,0
"2016-12-08 16:00:00",1253,12.62,881.2407,0
"2016-12-08 17:00:00",1254,12.58,882.1519,0
"2016-12-08 18:00:00",1255,12.55,881.7319,0
"2016-12-08 19:00:00",1256,12.52,887.549,0
"2016-12-08 20:00:00",1257,12.49,868.8862,0
"2016-12-08 21:00:00",1258,12.48,886.7307,0
"2016-12-08 22:00:00",1259,12.47,885.7594,0
"2016-12-08 23:00:00",1260,12.47,870.3246,0
"2016-12-09 00:00:00",1261,12.46,869.2244,0
"2016-12-09 01:00:00",1262,12.46,893.5941,0
"2016-12-09 02:00:00",1263,12.45,892.5676,0
"2016-12-09 03:00:00",1264,12.45,908.3638,0
"2016-12-09 04:00:00",1265,12.45,901.3976,0
"2016-12-09 05:00:00",1266,12.44,906.2453,0
"2016-12-09 06:00:00",1267,12.44,908.3638,0
"2016-12-09 07:00:00",1268,12.44,941.6998,0
"2016-12-09 08:00:00",1269,12.45,937.5408,0
"2016-12-09 09:00:00",1270,12.57,921.624,0
"2016-12-09 10:00:00",1271,12.62,921.2181,0
"2016-12-09 11:00:00",1272,12.65,905.0254,0
"2016-12-09 12:00:00",1273,12.74,930.5884,0
"2016-12-09 13:00:00",1274,12.8,949.1102,0
"2016-12-09 14:00:00",1275,12.72,924.1225,0
"2016-12-09 15:00:00",1276,12.63,894.5288,0
"2016-12-09 16:00:00",1277,12.57,902.2762,0
"2016-12-09 17:00:00",1278,12.53,883.6273,0
"2016-12-09 18:00:00",1279,12.51,878.4102,0
"2016-12-09 19:00:00",1280,12.48,891.5502,0
"2016-12-09 20:00:00",1281,12.47,889.6585,0
"2016-12-09 21:00:00",1282,12.47,876.8374,0
"2016-12-09 22:00:00",1283,12.47,862.3791,0
"2016-12-09 23:00:00",1284,12.47,881.6754,0
"2016-12-10 00:00:00",1285,12.47,869.0713,0
"2016-12-10 01:00:00",1286,12.46,887.2072,0
"2016-12-10 02:00:00",1287,12.46,903.751,0
"2016-12-10 03:00:00",1288,12.46,897.1426,0
"2016-12-10 04:00:00",1289,12.46,906.2828,0
"2016-12-10 05:00:00",1290,12.46,899.2607,0
"2016-12-10 06:00:00",1291,12.46,903.6179,0
"2016-12-10 07:00:00",1292,12.46,905.4957,0
"2016-12-10 08:00:00",1293,12.46,902.2858,0
"2016-12-10 09:00:00",1294,12.46,897.9377,0
"2016-12-10 10:00:00",1295,12.47,885.9623,0
"2016-12-10 11:00:00",1296,12.5,926.0475,0
"2016-12-10 12:00:00",1297,12.55,936.5143,0
"2016-12-10 13:00:00",1298,12.67,911.1255,0
"2016-12-10 14:00:00",1299,12.62,919.0297,0
"2016-12-10 15:00:00",1300,12.56,924.3955,0
"2016-12-10 16:00:00",1301,12.53,912.5413,0
"2016-12-10 17:00:00",1302,12.49,879.8576,0
"2016-12-10 18:00:00",1303,12.48,879.5475,0
"2016-12-10 19:00:00",1304,12.47,895.8339,0
"2016-12-10 20:00:00",1305,12.47,900.2641,0
"2016-12-10 21:00:00",1306,12.46,901.4991,0
"2016-12-10 22:00:00",1307,12.46,892.9472,0
"2016-12-10 23:00:00",1308,12.46,892.1282,0
"2016-12-11 00:00:00",1309,12.46,903.1966,0
"2016-12-11 01:00:00",1310,12.46,909.5073,0
"2016-12-11 02:00:00",1311,12.46,924.6,0
"2016-12-11 03:00:00",1312,12.46,919.766,0
"2016-12-11 04:00:00",1313,12.46,938.9433,0
"2016-12-11 05:00:00",1314,12.46,943.155,0
"2016-12-11 06:00:00",1315,12.45,929.5795,0
"2016-12-11 07:00:00",1316,12.45,961.0504,0
"2016-12-11 08:00:00",1317,12.46,969.1655,0
"2016-12-11 09:00:00",1318,12.49,937.1896,0
"2016-12-11 10:00:00",1319,12.61,970.3085,0
"2016-12-11 11:00:00",1320,12.61,963.519,0
"2016-12-11 12:00:00",1321,12.63,948.5617,0
"2016-12-11 13:00:00",1322,12.62,930.1456,0
"2016-12-11 14:00:00",1323,12.62,991.8289,0
"2016-12-11 15:00:00",1324,12.56,945.1321,0
"2016-12-11 16:00:00",1325,12.53,942.7781,0
"2016-12-11 17:00:00",1326,12.5,938.49,0
"2016-12-11 18:00:00",1327,12.48,915.4641,0
"2016-12-11 19:00:00",1328,12.47,954.809,0
"2016-12-11 20:00:00",1329,12.46,959.7721,0
"2016-12-11 21:00:00",1330,12.46,963.0425,0
"2016-12-11 22:00:00",1331,12.46,943.0134,0
"2016-12-11 23:00:00",1332,12.45,945.752,0
"2016-12-12 00:00:00",1333,12.45,938.8222,0
"2016-12-12 01:00:00",1334,12.45,951.4863,0
"2016-12-12 02:00:00",1335,12.45,959.4109,0
"2016-12-12 03:00:00",1336,12.45,926.8419,0
"2016-12-12 04:00:00",1337,12.45,964.8378,0
"2016-12-12 05:00:00",1338,12.45,963.3389,0
"2016-12-12 06:00:00",1339,12.44,949.4848,0
"2016-12-12 07:00:00",1340,12.44,967.9966,0
"2016-12-12 08:00:00",1341,12.44,970.0214,0
"2016-12-12 09:00:00",1342,12.48,979.1577,0
"2016-12-12 10:00:00",1343,12.48,997.7666,0
"2016-12-12 11:00:00",1344,12.49,980.312,0
"2016-12-12 12:00:00",1345,12.57,959.4628,0
"2016-12-12 13:00:00",1346,12.71,978.1309,0
"2016-12-12 14:00:00",1347,12.6,978.403,0
"2016-12-12 15:00:00",1348,12.55,966.4189,0
"2016-12-12 16:00:00",1349,12.5,967.0663,0
"2016-12-12 17:00:00",1350,12.47,970.485,0
"2016-12-12 18:00:00",1351,12.45,944.0251,0
"2016-12-12 19:00:00",1352,12.44,952.8739,0
"2016-12-12 20:00:00",1353,12.44,920.108,0
"2016-12-12 21:00:00",1354,12.43,944.8862,0
"2016-12-12 22:00:00",1355,12.43,950.3451,0
"2016-12-12 23:00:00",1356,12.43,935.3347,0
"2016-12-13 00:00:00",1357,12.42,926.2457,0
"2016-12-13 01:00:00",1358,12.42,945.6316,0
"2016-12-13 02:00:00",1359,12.42,969.4845,0
"2016-12-13 03:00:00",1360,12.42,983.7275,0
"2016-12-13 04:00:00",1361,12.42,986.5445,0
"2016-12-13 05:00:00",1362,12.41,1000.714,0
"2016-12-13 06:00:00",1363,12.41,983.4031,0
"2016-12-13 07:00:00",1364,12.4,991.2952,0
"2016-12-13 08:00:00",1365,12.41,1039.205,0
"2016-12-13 09:00:00",1366,12.47,1017.505,0
"2016-12-13 10:00:00",1367,12.54,999.4647,0
"2016-12-13 11:00:00",1368,12.55,1011.516,0
"2016-12-13 12:00:00",1369,12.62,989.7322,0
"2016-12-13 13:00:00",1370,12.67,992.7147,0
"2016-12-13 14:00:00",1371,12.6,1008.151,0
"2016-12-13 15:00:00",1372,12.54,993.5848,0
"2016-12-13 16:00:00",1373,12.49,988.8169,0
"2016-12-13 17:00:00",1374,12.46,974.6893,0
"2016-12-13 18:00:00",1375,12.43,991.8505,0
"2016-12-13 19:00:00",1376,12.42,997.5032,0
"2016-12-13 20:00:00",1377,12.42,969.9991,0
"2016-12-13 21:00:00",1378,12.41,963.9255,0
"2016-12-13 22:00:00",1379,12.41,992.3538,0
"2016-12-13 23:00:00",1380,12.4,989.3702,0
"2016-12-14 00:00:00",1381,12.4,998.2939,0
"2016-12-14 01:00:00",1382,12.4,1011.81,0
"2016-12-14 02:00:00",1383,12.4,1034.167,0
"2016-12-14 03:00:00",1384,12.4,1083.96,0
"2016-12-14 04:00:00",1385,12.39,1076.3,0
"2016-12-14 05:00:00",1386,12.39,1054.886,0
"2016-12-14 06:00:00",1387,12.39,1041.935,0
"2016-12-14 07:00:00",1388,12.38,1043.663,0
"2016-12-14 08:00:00",1389,12.39,1041.509,0
"2016-12-14 09:00:00",1390,12.49,1061.603,0
"2016-12-14 10:00:00",1391,12.5,1116.407,0
"2016-12-14 11:00:00",1392,12.51,1096.103,0
"2016-12-14 12:00:00",1393,12.56,1078.769,0
